ID: 2613, English: kneel
-- farce, buffoonery, clowning, physical comedy

ID: 7958, English: zenith
-- The sun reached its zenith at noon.
-- 太陽は正午に頂点に達しました。
-- peak, summit, apex, high point

ID: 7959, English: to be frank
-- To be frank, I don't think this plan is going to work.
-- 率直に言って、この計画はうまくいくとは思いません。
-- honestly, candidly, openly, truthfully, frankly

ID: 7960, English: dilapidated
-- The old house was dilapidated and in need of repair.
-- その古い家は老朽化しており、修理が必要だった。
-- run-down, decrepit, shabby, decayed, ramshackle

ID: 7961, English: hardy
-- She is a hardy hiker and can handle any trail.
-- 彼女は丈夫なハイカーで、どんなトレイルでも対応できます。
-- tough, resilient, sturdy, robust, tough

ID: 7962, English: malevolent
-- The malevolent witch cast a spell on the village.
-- 悪意のある魔女が村に呪文をかけた。
-- malicious, wicked, sinister, evil, spiteful

ID: 7963, English: syndicate
-- The two companies formed a syndicate to work on the project together.
-- 2つの企業はプロジェクトを共同で進めるために企業連合を組んだ。
-- consortium, partnership, association, alliance

ID: 7964, English: tether
-- The cow was tied to a tether in the field.
-- 牛は畑に綱でつながれていた。
-- leash, rope, line, cord, tie

ID: 7965, English: transgression
-- His transgression of the rules led to his disqualification from the competition.
-- 彼の規則違反が競技からの失格につながった。
-- violation, breach, offense, infraction, trespass

ID: 7966, English: derive from
-- Many English words derive from Latin.
-- 多くの英単語はラテン語に由来しています。
-- originate from, come from, stem from

ID: 7967, English: ostentatious
-- She wore an ostentatious diamond necklace to the party.
-- 彼女はパーティーに派手なダイヤモンドのネックレスを着けていた。
-- flashy, showy, gaudy, loud, brash

ID: 7968, English: with a vengeance
-- The storm hit with a vengeance, causing widespread damage.
-- 嵐はすさまじい勢いで襲ってきて、広範囲に被害をもたらしました。
-- fiercely, intensely, furiously, violently, strongly

ID: 7969, English: ruddy
-- She had a ruddy complexion after spending the day in the sun.
-- 彼女は一日中太陽の下で過ごした後、血色の良い顔色だった。
-- rosy, flushed, healthy-looking, rosy-cheeked

ID: 7971, English: miscellaneous
-- The store sells miscellaneous items like stationery, toys, and household goods.
-- その店では文房具、おもちゃ、家庭用品などの雑多な商品が販売されています。
-- various, assorted, mixed, diverse, heterogeneous

ID: 7972, English: stricture
-- The teacher's strictures on the students' behavior were met with resentment.
-- 先生の生徒の行動に対する非難は、反感を持って受け入れられた。
-- criticism, censure, rebuke, reprimand, condemnation

ID: 7973, English: depraved
-- His depraved actions shocked the entire community.
-- 彼の堕落した行動はコミュニティ全体を驚かせた。
-- corrupt, debased, degenerate, depraved, perverted

ID: 7974, English: let off
-- The police decided to let off the suspect due to lack of evidence.
-- 警察は証拠不十分のため容疑者を釈放することに決めた。
-- release, set free, liberate, free, discharge

ID: 7975, English: petite
-- She is a petite woman with delicate features.
-- 彼女は華奢な体型で、繊細な特徴を持っています。
-- small, slender, tiny, dainty, diminutive

ID: 7914, English: day in day out
-- She works day in day out to support her family.
-- 彼女は家族を支えるために毎日毎日働いています。
-- constantly, continuously, unceasingly, relentlessly, incessantly

ID: 7977, English: kill oneself
-- He was so depressed that he tried to kill himself.
-- 彼はとても落ち込んでいて、自殺しようとした。
-- commit suicide, take one's own life, end one's life

ID: 7980, English: susceptibility
-- Children have a higher susceptibility to certain illnesses.
-- 子供は特定の病気に対する感受性が高いです。
-- vulnerability, sensitivity, proneness, propensity

ID: 7981, English: abhorrent
-- The abhorrent crime shocked the entire community.
-- 忌まわしい犯罪がコミュニティ全体をショックを与えた。
-- repugnant, detestable, hateful, abominable, disgusting

ID: 7982, English: dingy
-- The walls of the old house were dingy and covered in grime.
-- 古い家の壁は薄汚く、汚れていた。
-- dirty, grimy, soiled, stained, filthy

ID: 7984, English: zero in on
-- The detective zeroed in on the main suspect.
-- 探偵は主犯の容疑者に的を絞った。
-- focus on, target, home in on, zoom in on

ID: 7986, English: shard
-- He carefully picked up the sharp glass shard from the floor.
-- 彼は慎重に床から鋭いガラスの破片を拾い上げた。
-- fragment, splinter, chip, shred

ID: 7988, English: sprite
-- The sprite danced through the forest.
-- 妖精は森を踊り回った。
-- fairy, pixie, elf, spirit

ID: 7989, English: impetuous
-- She made an impetuous decision to quit her job and travel the world.
-- 彼女は仕事を辞めて世界を旅するという猛烈な決断をした。
-- impulsive, hasty, rash, reckless, headstrong

ID: 7990, English: bite on
-- She decided to bite on the challenge and work hard to overcome it.
-- 彼女はその挑戦に真剣に取り組むことを決め、それを乗り越えるために一生懸命働くことにした。
-- tackle, attack, grapple with

ID: 7991, English: noxious
-- The noxious fumes from the factory made the workers sick.
-- 工場から出る有害な煙が労働者を病気にさせた。
-- harmful, toxic, poisonous, dangerous

ID: 7992, English: drink in
-- I just love to sit by the ocean and drink in the beautiful view.
-- 私はただ海辺に座って美しい景色を見とれるのが大好きです。
-- absorb, take in, savor, enjoy

ID: 7993, English: tort
-- He was found guilty of committing a tort against his neighbor.
-- 彼は隣人に対して不法行為を犯したとして有罪判決を受けた。
-- wrong, injustice, misdeed, offense, violation

ID: 7994, English: deplorable
-- The living conditions in the slums are deplorable.
-- スラム地域の生活条件は嘆かわしいです。
-- appalling, dreadful, horrible, lamentable, shameful

ID: 7995, English: sprightly
-- She had a sprightly personality that brightened up the room.
-- 彼女は部屋を明るくした快活な性格を持っていた。
-- lively, vivacious, animated, bubbly, cheerful

ID: 7996, English: smack
-- The sauce has a rich, smoky flavor.
-- そのソースは濃厚で煙のような風味がある。
-- flavor, taste, savor, zing

ID: 7997, English: gullible
-- He was so gullible that he believed everything his friend told him.
-- 彼は騙されやすいので、友達が言うことを何でも信じてしまった。
-- naive, credulous, trustful, unsuspecting, innocent

ID: 7998, English: facetious
-- She couldn't tell if he was being facetious or serious.
-- 彼が冗談を言っているのか本気なのか、彼女にはわからなかった。
-- flippant, waggish, jocular, humorous

ID: 8000, English: tenancy
-- The landlord and tenant agreed on the terms of the tenancy.
-- 家主と借地権者は借地権の条件に同意しました。
-- lease, occupancy, residency

ID: 8002, English: ostensible
-- The ostensible purpose of the meeting was to discuss the budget, but in reality, it was to announce the company's restructuring plan.
-- 会議の表向きの目的は予算について話し合うことだったが、実際には会社の再編計画を発表することだった。
-- apparent, seeming, alleged, supposed

ID: 8003, English: go into effect
-- The new law will go into effect next month.
-- 新しい法律が来月に発効します。
-- take effect, come into force, become effective, be enforced

ID: 8004, English: so as to
-- She studied hard so as to pass the exam.
-- 彼女は試験に合格するように一生懸命勉強した。
-- in order to, with the aim of, so that, to the end that

ID: 8007, English: antarctic
-- Penguins are commonly found in the antarctic region.
-- ペンギンは南極地域によく見られます。
-- polar, frozen, southernmost, Antarctica

ID: 8008, English: plenary
-- The committee held a plenary session to discuss the new proposal.
-- 委員会は新しい提案を議論するために最大限の会合を開きました。
-- complete, entire, full, absolute, unqualified

ID: 8009, English: sedentary
-- Her sedentary lifestyle led to weight gain.
-- 彼女の座りがちな生活様式は体重増加につながった。
-- inactive, stationary, desk-bound, immobile

ID: 8010, English: hear out
-- I'm willing to hear out your side of the story.
-- あなたの話を最後まで聞くつもりです。
-- listen to, give a hearing to, pay attention to

ID: 8011, English: rumor has it that
-- Rumor has it that they are getting married next month.
-- 噂によると、彼らは来月結婚するらしい。
-- reportedly, apparently, it is said that, word has it that

ID: 8012, English: chaste
-- She lived a chaste and virtuous life.
-- 彼女は純潔で高潔な生活を送った。
-- pure, modest, virtuous, innocent

ID: 8014, English: anthropological
-- The anthropological study focused on the cultural practices of the indigenous people.
-- 人類学的な研究は先住民の文化的な実践に焦点を当てました。
-- ethnological, cultural, social, humanistic

ID: 8015, English: by coincidence
-- By coincidence, I ran into my old friend at the supermarket.
-- 偶然に、スーパーマーケットで古い友達に出会った。
-- by chance, accidentally, unexpectedly, fortuitously

ID: 8016, English: equestrian
-- She is an accomplished equestrian, having won several competitions.
-- 彼女は優れた馬術の選手で、何度かの競技で優勝している。
-- horseback rider, horseman, horsewoman, rider, equestrienne

ID: 8017, English: omniscient
-- The author's omniscient narration allowed the reader to understand the thoughts and feelings of all the characters.
-- 著者の全知の語りは読者にすべての登場人物の思考や感情を理解させた。
-- all-knowing, all-seeing, all-wise, infinite knowledge

ID: 8018, English: solvent
-- Water is a common solvent used in many chemical reactions.
-- 水は多くの化学反応で使用される一般的な溶媒です。
-- dissolvent, dissolver, thinner, diluent

ID: 8019, English: topography
-- The topography of the region is quite hilly.
-- その地域の地形はかなり丘陵地帯です。
-- terrain, landscape, geography, relief

ID: 8021, English: lusty
-- She let out a lusty laugh when she heard the joke.
-- 彼女はそのジョークを聞いて元気な笑い声をあげた。
-- vigorous, robust, healthy, vibrant, strong

ID: 8022, English: kick out
-- The landlord decided to kick out the noisy tenants.
-- 大家はうるさいテナントを追い出すことに決めた。
-- expel, eject, evict, oust

ID: 8023, English: vulgarity
-- Her speech was filled with vulgarity.
-- 彼女の話し方は下品な言葉で満ちていた。
-- crudeness, coarseness, obscenity, vulgarism

ID: 8024, English: pedantic
-- His pedantic lectures often put his students to sleep.
-- 彼の学者ぶった講義はよく学生たちを眠らせてしまう。
-- overly scholarly, pompous, pretentious, didactic

ID: 8025, English: set A apart
-- The teacher set the troublemakers apart from the rest of the class.
-- 先生は問題児たちをクラスの他の生徒と離した。
-- separate, isolate, distinguish, divide, segregate

ID: 8026, English: prodigal
-- The prodigal son wasted all his inheritance on wild living.
-- 浪費した息子は全ての相続財産を乱痴気騒ぎに使い果たした。
-- wasteful, extravagant, reckless, spendthrift, improvident

ID: 8027, English: make do with
-- We'll have to make do with the old equipment for now.
-- 今のところ古い機材で間に合わせるしかない。
-- get by, manage, cope, make the best of

ID: 8028, English: wad
-- He crumpled up the paper into a wad and threw it in the trash.
-- 彼は紙をぐちゃぐちゃに丸めて、ゴミ箱に捨てた。
-- ball, clump, chunk, mass, bundle

ID: 8029, English: fraught
-- The situation is fraught with danger.
-- その状況は危険を伴っています。
-- filled with, laden with, full of, charged with

ID: 8030, English: do A harm
-- The toxic chemicals can do a lot of harm to the environment.
-- 有害な化学物質は環境に多くの害を及ぼす可能性があります。
-- damage, injure, hurt, impair, endanger

ID: 8031, English: somber
-- The funeral was a somber occasion.
-- 葬式は憂鬱な出来事でした。
-- melancholy, gloomy, depressing, dismal, mournful

ID: 8032, English: flabby
-- She was unhappy with her flabby arms.
-- 彼女はたるんだ腕に不満だった。
-- saggy, loose, soft, flaccid

ID: 8033, English: quarrel with
-- I don't want to quarrel with my sister over such a trivial matter.
-- 私はそんな些細なことで妹と口論したくない。
-- argue with, fight with, dispute with, have a disagreement with

ID: 8034, English: scruple
-- She had no scruple about lying to protect her friend.
-- 彼女は友人を守るために嘘をつくことについて良心の呵責を感じなかった。
-- qualm, misgiving, hesitation, doubt, reservation

ID: 8035, English: pensive
-- She sat in the garden, lost in pensive thought.
-- 彼女は庭に座って、物思いに沈んでいた。
-- thoughtful, contemplative, reflective, meditative, introspective

ID: 8036, English: primordial
-- The primordial forests have remained untouched for centuries.
-- 原始の森は何世紀も手つかずのままで残っています。
-- ancient, primal, prehistoric, original, primeval

ID: 8037, English: spurious
-- The website was shut down due to the spurious claims made by its owner.
-- そのウェブサイトは、所有者が行った偽の主張のために閉鎖されました。
-- false, fake, fraudulent, bogus, counterfeit

ID: 8038, English: immaterial
-- The color of the walls is immaterial to me.
-- 壁の色は私にとって重要ではありません。
-- irrelevant, unimportant, insignificant, trivial

ID: 8039, English: sediment
-- The river carries sediment downstream.
-- 川は堆積物を下流に運びます。
-- deposition, precipitate, residue, dregs

ID: 8040, English: bottom out
-- The stock market seems to have bottomed out after a long decline.
-- 株式市場は長い下落の後、底をついたようだ。
-- reach the lowest point, hit the bottom, reach the bottom

ID: 8042, English: ancillary
-- The company provides ancillary services to its customers.
-- その会社は顧客に付属サービスを提供しています。
-- additional, supplementary, accessory, subsidiary

ID: 8044, English: sonic
-- The sonic boom shattered the silence of the night.
-- ソニックブームが夜の静けさを打ち破った。
-- loud, deafening, thunderous, ear-splitting

ID: 8045, English: stenographer
-- The stenographer transcribed the speech word for word.
-- 速記者はスピーチを一語一句書き起こした。
-- court reporter, shorthand typist, stenotypist

ID: 8047, English: hoarse
-- After cheering all night at the concert, my voice was hoarse the next day.
-- コンサートで一晩中声援を送った後、翌日私の声はしわがれていた。
-- husky, rough, gravelly, raspy, croaky

ID: 8048, English: a bunch of
-- I bought a bunch of flowers for my mom's birthday.
-- 私は母の誕生日にたくさんの花を買いました。
-- a lot of, a great deal of, a large number of, a multitude of

ID: 8049, English: opinionated
-- She is very opinionated and never listens to anyone else's ideas.
-- 彼女はとても頑固で、他の誰の意見も聞こうとしません。
-- dogmatic, stubborn, obstinate, rigid

ID: 8050, English: be distinct from
-- The new model is distinct from the previous one in several ways.
-- 新しいモデルは以前のものといくつかの点で異なっています。
-- differ from, be different from, stand out from, be separate from

ID: 8051, English: emeritus
-- He is now an emeritus professor at the university.
-- 彼は今、大学の名誉教授です。
-- retired, honorary, senior

ID: 8052, English: canonical
-- The canonical version of the text is considered the most authoritative.
-- そのテキストの正規版は最も権威あると考えられています。
-- authoritative, accepted, standard, official

ID: 8053, English: in consequence
-- In consequence of the heavy rain, the match was postponed.
-- 大雨のため、試合は延期された。
-- as a result, thus, therefore, accordingly

ID: 8054, English: xenophobia
-- Xenophobia is a problem that many people face around the world.
-- 外国人恐怖症は世界中の多くの人々が直面している問題です。
-- racism, intolerance, prejudice, discrimination

ID: 8055, English: senile
-- The old man's senile behavior was becoming more apparent.
-- その老人の老年性の行動はますます明らかになっていた。
-- senescent, doddering, senile, senilely, senilely

ID: 8056, English: spruce
-- She always looks so spruce in her professional attire.
-- 彼女はいつも仕事着でとても気の利いて見える。
-- neat, tidy, smart, dapper, stylish

ID: 8058, English: pharmaceutical
-- The pharmaceutical industry is constantly developing new drugs.
-- 医薬品業界は常に新しい薬を開発しています。
-- medicinal, drug, medicament, therapeutic

ID: 8059, English: first and last
-- He is the first and last person I would ask for help.
-- 彼は私が助けを求める最初で最後の人です。
-- overall, generally, on the whole, all in all

ID: 8061, English: tummy
-- My tummy hurts after eating too much.
-- 食べ過ぎておなかが痛い。
-- stomach, belly, abdomen

ID: 8062, English: seismic
-- The seismic activity in the region has been increasing.
-- その地域の地震活動が増加しています。
-- earthquake-related, tremor-related, seismal

ID: 8063, English: petulant
-- She was in a petulant mood after her request was denied.
-- 彼女は彼女の要求が拒否された後、拗ねた機嫌だった。
-- peevish, testy, irritable, cranky, grumpy

ID: 8064, English: privy
-- She was privy to all the details of the plan.
-- 彼女はその計画の全ての詳細に通じていた。
-- informed, knowledgeable, aware, acquainted

ID: 8065, English: upholstery
-- The upholstery in the living room is made of high-quality fabric.
-- リビングルームの室内装飾は高品質の布でできています。
-- furnishing, covering, fabric, padding

ID: 8068, English: incredulous
-- She gave him an incredulous look when he told her he won the lottery.
-- 彼が宝くじに当たったと言ったとき、彼女は疑い深い表情をした。
-- skeptical, doubtful, unbelieving, suspicious, disbelieving

ID: 8070, English: pungent
-- The pungent smell of onions made my eyes water.
-- たまねぎの辛い匂いが私の目をしみる。
-- spicy, sharp, acrid, biting, tangy

ID: 8071, English: scuffle
-- There was a scuffle between the two players on the field.
-- フィールドで2人の選手の間で乱闘があった。
-- brawl, fight, altercation, melee, tussle

ID: 8072, English: for real
-- Are you for real? I can't believe you did that!
-- 本当に？信じられない！
-- genuine, authentic, sincere, legitimate

ID: 8073, English: wipe out
-- The hurricane wiped out the entire village.
-- ハリケーンが村を全滅させた。
-- annihilate, eradicate, obliterate, exterminate

ID: 8074, English: drink to
-- Let's drink to our success!
-- 成功を祝って飲もう！
-- toast to, raise a glass to, celebrate with a drink

ID: 8075, English: garish
-- The garish decorations overwhelmed the room.
-- 派手な飾りは部屋を圧倒した。
-- gaudy, flashy, loud, ostentatious, showy

ID: 8077, English: languid
-- The hot weather made her feel languid.
-- 暑い天気で彼女はだるいと感じた。
-- lethargic, listless, sluggish, weary

ID: 8078, English: despotic
-- The despotic ruler ruled with an iron fist.
-- 専制的な支配者は鉄の拳で統治した。
-- autocratic, dictatorial, authoritarian, tyrannical, domineering

ID: 8079, English: come away
-- I watched the ship come away from the shore.
-- 私は船が岸から離れていくのを見た。
-- depart, move away, withdraw, recede

ID: 8080, English: nonchalant
-- She was nonchalant about the news of her promotion.
-- 彼女は自分の昇進のニュースに無関心だった。
-- indifferent, unconcerned, casual, carefree, unperturbed

ID: 8081, English: bashful
-- She was too bashful to speak in front of the large audience.
-- 彼女は大勢の前で話すのが恥ずかしかった。
-- shy, timid, reserved, coy, modest

ID: 8082, English: brusque
-- He was brusque with the customers, which made them feel unwelcome.
-- 彼は無愛想で、お客様に歓迎されているように感じさせなかった。
-- gruff, curt, abrupt, blunt, terse

ID: 8083, English: spit it out
-- Come on, just spit it out already!
-- さあ、もう白状してよ!
-- confess, admit, reveal, disclose

ID: 8084, English: serum
-- The doctor took a sample of my serum for testing.
-- 医者は私のリンパ液を検査のために採取した。
-- plasma, blood serum, antitoxin

ID: 8085, English: veterinarian
-- The veterinarian took care of the injured dog.
-- 獣医はけがをした犬の世話をしました。
-- vet, animal doctor, vet surgeon

ID: 8086, English: sluice
-- The sluice gates were opened to control the flow of water.
-- 水門が開かれて水の流れを制御した。
-- gate, valve, floodgate, barrier

ID: 8088, English: hazy
-- The hazy sky made it difficult to see the stars.
-- 霞んだ空は星が見えにくくした。
-- foggy, misty, cloudy, obscured

ID: 8089, English: jovial
-- She had a jovial personality that made everyone around her happy.
-- 彼女は陽気な性格で、周りの人々を幸せにしました。
-- cheerful, lively, merry, jolly, bubbly

ID: 8091, English: rise and fall
-- The rise and fall of the stock market is unpredictable.
-- 株価の上下は予測できない。
-- ups and downs, fluctuate, ebb and flow, rise and dip

ID: 8092, English: tentacle
-- The octopus uses its tentacles to catch prey.
-- タコは獲物を捕まえるために触手を使います。
-- feelers, appendage, arm, limb

ID: 8093, English: be liable to
-- You will be liable to pay for any damages caused by your actions.
-- あなたはあなたの行動によって引き起こされた損害に対して責任を負うことになります。
-- responsible for, accountable for, answerable for

ID: 8094, English: be in for
-- We're in for a rough time if we don't start preparing now.
-- 今から準備を始めないと、厳しい時期に直面することになる。
-- face, encounter, participate in

ID: 8095, English: effervescent
-- She has an effervescent personality that lights up the room.
-- 彼女は部屋を明るくする発泡性の人格を持っています。
-- bubbly, lively, vivacious, bouncy, ebullient

ID: 8096, English: sedate
-- The sedate atmosphere of the library was perfect for studying.
-- 図書館の落着いた雰囲気は勉強に最適だった。
-- calm, composed, quiet, peaceful, serene

ID: 8097, English: perpendicular
-- The flagpole stood perpendicular to the ground.
-- 旗竿は地面に対して垂直に立っていた。
-- vertical, upright, plumb, straight up

ID: 8098, English: think much of
-- I don't think much of his work ethic.
-- 彼の仕事への倫理観をあまり尊重していない。
-- value highly, regard highly, esteem, appreciate

ID: 8099, English: on the occasion of
-- On the occasion of his retirement, a party was thrown in his honor.
-- 彼の退職を祝して、パーティーが開かれた。
-- at the time of, in honor of, in celebration of

ID: 8100, English: thimble
-- She pricked her finger with a thimble while sewing.
-- 彼女は縫い物をしている間、指ぬきで指を刺した。
-- fingerstall, sewing ring, sewing thimble

ID: 8101, English: clerical
-- She works in a clerical position at the company.
-- 彼女は会社で事務職に就いています。
-- administrative, office, secretarial

ID: 8102, English: on hand
-- I always keep a first aid kit on hand in case of emergencies.
-- 緊急時に備えて、常に応急処置キットを手元に置いています。
-- close by, nearby, at hand, readily available

ID: 8103, English: put it briefly
-- Put it briefly, the project was a failure.
-- 簡単に言うと、そのプロジェクトは失敗だった。
-- in short, in a nutshell, briefly speaking, in summary

ID: 8104, English: tang
-- The sauce had a tangy flavor.
-- そのソースはぴりっとした味がした。
-- sharpness, spiciness, piquancy, zing, flavor

ID: 8105, English: be disappointed at
-- I was disappointed at the poor quality of the food.
-- 食べ物の質の悪さにがっかりしました。
-- feel let down by, disheartened by, unhappy about

ID: 8107, English: spire
-- The spire of the church reached high into the sky.
-- 教会の尖塔は空高く届いていた。
-- steeple, tower, minaret

ID: 8108, English: arable
-- The land is not arable and cannot be used for farming.
-- その土地は耕作可能ではなく、農業には使えません。
-- cultivable, fertile, plowable, productive

ID: 8109, English: convict of
-- The jury convicted the defendant of murder.
-- 陪審団は被告人を殺人で有罪判決とした。
-- find guilty of, sentence for, declare guilty of

ID: 8110, English: associate with
-- I don't want to be associated with that group of people.
-- 私はあのグループと関連付けられたくない。
-- connect, link, align, affiliate, identify with

ID: 8111, English: uterus
-- The fetus develops in the uterus during pregnancy.
-- 妊娠中、胎児は子宮内で発達します。
-- womb, uterine cavity, uterine corpus

ID: 8112, English: slovenly
-- She always looks slovenly with her wrinkled clothes and unkempt hair.
-- 彼女はいつもしわくちゃの服と手入れの行き届かない髪でだらしなく見える。
-- messy, untidy, disheveled, sloppy, unkempt

ID: 8113, English: make an end of
-- I need to make an end of this project by the end of the week.
-- 今週の終わりまでにこのプロジェクトを終わらせる必要があります。
-- finish, conclude, complete, wrap up, finalize

ID: 8114, English: omnipotent
-- The omnipotent wizard cast a powerful spell.
-- 全能の魔法使いが強力な呪文をかけた。
-- all-powerful, almighty, omnipresent, supreme

ID: 8115, English: smallpox
-- Smallpox was a devastating disease in the past.
-- 天然痘は過去には壊滅的な病気でした。
-- variola, variola major, variola minor, pox, vaccinia

ID: 8116, English: close call
-- It was a close call, but I managed to catch the last train.
-- 間一髪だったけど、最終電車に間に合った。
-- narrow escape, near miss, hairbreadth escape

ID: 8117, English: synopsis
-- I read the synopsis of the book before deciding to buy it.
-- 私はその本のあらすじを読んでから買うことを決めました。
-- summary, overview, abstract, outline

ID: 8118, English: turnpike
-- We took the turnpike to get to the city faster.
-- 私たちは都市に早く着くために有料高速道路を利用しました。
-- toll road, expressway, freeway

ID: 8119, English: litigant
-- The litigant was represented by a team of experienced lawyers.
-- その訴訟当事者は経験豊富な弁護士団によって代理されました。
-- plaintiff, defendant, contesting party, disputant

ID: 8120, English: tandem
-- They rode the tandem bicycle together.
-- 彼らは一緒にタンデム自転車に乗った。
-- together, in tandem, side by side

ID: 8121, English: be faithful to
-- She promised to be faithful to him no matter what.
-- 彼女は彼に何があっても忠義を尽くすことを約束した。
-- loyal, devoted, dedicated, true, steadfast

ID: 8123, English: insurmountable
-- The challenges ahead seemed insurmountable.
-- 前に立ちはだかる課題は乗り越えられないように見えた。
-- insuperable, unconquerable, unbeatable, overwhelming

ID: 8124, English: despondent
-- After failing the exam, he felt despondent and hopeless.
-- 試験に落ちた後、彼は落胆し、絶望的に感じた。
-- dejected, disheartened, discouraged, downcast, dispirited

ID: 8125, English: hold on to
-- Please hold on to the railing while walking down the stairs.
-- 階段を降りるときは手すりにしっかりつかまってください。
-- grasp, cling to, grip, clutch, cling on to

ID: 8126, English: plaintive
-- She sang a plaintive song that brought tears to everyone's eyes.
-- 彼女は哀れな歌を歌って、みんなの涙を誘った。
-- mournful, sorrowful, sad, melancholy, lamenting

ID: 8127, English: volition
-- She made the decision of her own volition.
-- 彼女は自分の意志でその決断をした。
-- will, choice, determination, resolve

ID: 8128, English: stare at
-- She stared at the painting for a long time, trying to understand its meaning.
-- 彼女はその絵を長い時間見つめ、その意味を理解しようとしました。
-- gaze at, stare down, fixate on, gawk at

ID: 8130, English: sacrilegious
-- His sacrilegious behavior in the church shocked the congregation.
-- 彼の教会での罰当たりの行動は信者たちを驚かせた。
-- irreverent, profane, impious, blasphemous

ID: 8131, English: ephemeral
-- The beauty of the cherry blossoms is ephemeral.
-- 桜の美しさははかないです。
-- transient, fleeting, transitory, short-lived

ID: 8132, English: urn
-- The urn contained the ashes of his beloved pet.
-- その骨壷には彼の愛しいペットの遺灰が入っていた。
-- funerary urn, cinerary urn, ash container

ID: 8133, English: come in contact with
-- I came in contact with an old friend at the party last night.
-- 昨夜のパーティーで古い友達と接触しました。
-- make contact with, get in touch with, connect with, reach out to

ID: 8134, English: up in the air
-- The future of the project is still up in the air.
-- プロジェクトの未来はまだ漠然としています。
-- undecided, uncertain, unsettled, doubtful, ambiguous

ID: 8135, English: onerous
-- The onerous task of cleaning the entire house fell to me.
-- 家中の掃除という厄介な仕事が私の担当になった。
-- burdensome, taxing, arduous, difficult, challenging

ID: 8136, English: docile
-- The docile horse allowed the rider to easily guide it.
-- 従順な馬は乗り手が簡単に導くことを許した。
-- obedient, compliant, submissive, tractable, manageable

ID: 8137, English: oblique
-- The oblique rays of the setting sun cast long shadows across the beach.
-- 夕日の斜めの光線がビーチに長い影を落とした。
-- slanted, angled, diagonal, inclined

ID: 8138, English: touch off
-- The spark touched off the fireworks.
-- 火花が花火を発射させた。
-- ignite, trigger, set off, start

ID: 8139, English: thesaurus
-- The thesaurus is a great tool for finding synonyms.
-- その類語辞典は同義語を見つけるための素晴らしいツールです。
-- lexicon, vocabulary, wordbook, word list

ID: 8140, English: in a passion
-- She spoke in a passion about her favorite book.
-- 彼女はお気に入りの本について情熱を持って話しました。
-- enthusiastically, fervently, intensely, vigorously, zealously

ID: 8141, English: furtive
-- She cast a furtive glance over her shoulder.
-- 彼女は肩越しにこそこそと一瞥を投げた。
-- sneaky, stealthy, surreptitious, secretive, sly

ID: 8142, English: schematic
-- The schematic diagram showed the layout of the new building.
-- 概略図には新しい建物のレイアウトが示されていた。
-- diagrammatic, illustrative, representative, symbolic

ID: 8143, English: elaborate on
-- Can you elaborate on your plans for the project?
-- プロジェクトの計画について詳しく説明してもらえますか？
-- explain in detail, give details, expand on, clarify

ID: 8144, English: syntax
-- The syntax of this programming language is quite complex.
-- このプログラミング言語の構文はかなり複雑です。
-- grammar, structure, format

ID: 8145, English: tens of thousands
-- Tens of thousands of people attended the concert.
-- 何万もの人々がそのコンサートに参加した。
-- thousands upon thousands, a great many, a large number of

ID: 8146, English: ease up
-- I hope the traffic will ease up soon.
-- 交通がすぐに緩むといいな。
-- relax, slacken, loosen, let up, subside

ID: 8148, English: sortie
-- The fighter jets made a sortie into enemy territory.
-- 戦闘機が敵地に出撃した。
-- mission, expedition, foray, raid

ID: 8149, English: intermittent
-- The intermittent rain made it difficult to plan outdoor activities.
-- 断続的な雨があったため、屋外のアクティビティを計画するのが難しかった。
-- sporadic, periodic, occasional, irregular

ID: 8150, English: torpedo
-- The submarine was hit by a torpedo.
-- 潜水艦は魚雷によって攻撃された。
-- missile, projectile, depth charge

ID: 8151, English: confide in
-- I can always confide in my best friend.
-- 私はいつも親友に信頼できます。
-- trust, rely on, count on, depend on

ID: 8153, English: dignified
-- She walked with a dignified air that commanded respect.
-- 彼女は尊厳ある態度で歩いていた。
-- stately, regal, graceful, noble, imposing

ID: 8154, English: wicker
-- The chair was made of wicker.
-- その椅子は小枝で作られていた。
-- twig, rattan, cane

ID: 8155, English: be proficient in
-- He is proficient in three languages.
-- 彼は3つの言語に精通しています。
-- skilled at, adept at, good at, competent in, proficient at

ID: 8157, English: dos and don'ts
-- Make sure to follow the dos and don'ts of the company policy.
-- 会社の規則集や注意事項に従うようにしてください。
-- rules, guidelines, regulations, instructions, policies

ID: 8158, English: subsistence
-- Farming was their primary means of subsistence.
-- 農業は彼らの主要な生計手段でした。
-- livelihood, maintenance, support, sustenance, living

ID: 8159, English: illiterate
-- He was illiterate and could not read the letter.
-- 彼は文盲で、手紙を読むことができませんでした。
-- uneducated, ignorant, unlettered, unlearned

ID: 8160, English: bound for
-- The train is bound for London.
-- その列車はロンドン行きです。
-- destined for, headed for, en route to

ID: 8161, English: sleigh
-- Santa Claus rides in a sleigh pulled by reindeer.
